Brand_Name,Registered_Users_Count,Percentage_Share_of_Brand,Quarter,Year,State
Oppo,87,0.126822157434402,2,2018,lakshadweep
Apple,35,0.051020408163265,2,2018,lakshadweep
Huawei,31,0.045189504373177,2,2018,lakshadweep
OnePlus,29,0.042274052478134004,2,2018,lakshadweep
Realme,24,0.034985422740524005,2,2018,lakshadweep
Lenovo,16,0.023323615160349,2,2018,lakshadweep
Gionee,15,0.021865889212827002,2,2018,lakshadweep
Others,77,0.11224489795918301,2,2018,lakshadweep
Xiaomi,195,0.21241830065359402,3,2018,lakshadweep
Samsung,166,0.18082788671023903,3,2018,lakshadweep
Vivo,134,0.145969498910675,3,2018,lakshadweep
Oppo,121,0.131808278867102,3,2018,lakshadweep
Apple,46,0.05010893246187301,3,2018,lakshadweep
Huawei,44,0.0479302832244,3,2018,lakshadweep
OnePlus,40,0.043572984749455,3,2018,lakshadweep
Realme,35,0.038126361655773,3,2018,lakshadweep
Lenovo,18,0.019607843137254003,3,2018,lakshadweep
Gionee,16,0.017429193899782,3,2018,lakshadweep
Others,103,0.112200435729847,3,2018,lakshadweep
Xiaomi,245,0.21193771626297503,4,2018,lakshadweep
Samsung,198,0.171280276816608,4,2018,lakshadweep
Vivo,190,0.16435986159169502,4,2018,lakshadweep
Oppo,153,0.13235294117647,4,2018,lakshadweep
Huawei,62,0.053633217993079005,4,2018,lakshadweep
Realme,55,0.04757785467128001,4,2018,lakshadweep
Apple,51,0.044117647058823005,4,2018,lakshadweep
OnePlus,47,0.040657439446366,4,2018,lakshadweep
Lenovo,24,0.02076124567474,4,2018,lakshadweep
Motorola,18,0.015570934256055002,4,2018,lakshadweep
Others,113,0.097750865051903,4,2018,lakshadweep
Xiaomi,298,0.210451977401129,1,2019,lakshadweep
Vivo,240,0.169491525423728,1,2019,lakshadweep
Samsung,231,0.16313559322033902,1,2019,lakshadweep
Oppo,198,0.139830508474576,1,2019,lakshadweep
Huawei,97,0.068502824858757,1,2019,lakshadweep
Realme,67,0.047316384180790004,1,2019,lakshadweep
Apple,55,0.038841807909604,1,2019,lakshadweep
OnePlus,52,0.036723163841807,1,2019,lakshadweep
Lenovo,31,0.021892655367231003,1,2019,lakshadweep
Motorola,24,0.016949152542372,1,2019,lakshadweep
Others,123,0.08686440677966101,1,2019,lakshadweep
Xiaomi,377,0.215798511734401,2,2019,lakshadweep
Vivo,309,0.17687464224384603,2,2019,lakshadweep
Samsung,277,0.158557527189467,2,2019,lakshadweep
Oppo,246,0.14081282198053802,2,2019,lakshadweep
Huawei,132,0.075558099599313,2,2019,lakshadweep
Realme,86,0.049227246708643,2,2019,lakshadweep
OnePlus,58,0.033199771036061004,2,2019,lakshadweep
Apple,57,0.032627361190612006,2,2019,lakshadweep
Lenovo,36,0.020606754436176003,2,2019,lakshadweep
Motorola,32,0.018317115054378,2,2019,lakshadweep
Others,137,0.07842014882655901,2,2019,lakshadweep
Xiaomi,442,0.20878601794992901,3,2019,lakshadweep
Vivo,378,0.17855455833726902,3,2019,lakshadweep
Samsung,343,0.16202172886159602,3,2019,lakshadweep
Oppo,331,0.156353330184222,3,2019,lakshadweep
Huawei,174,0.08219178082191701,3,2019,lakshadweep
Realme,103,0.048653755314123005,3,2019,lakshadweep
Apple,68,0.032120925838450005,3,2019,lakshadweep
OnePlus,64,0.030231459612659002,3,2019,lakshadweep
Motorola,36,0.01700519603212,3,2019,lakshadweep
Lenovo,33,0.015588096362777,3,2019,lakshadweep
Others,145,0.068493150684931,3,2019,lakshadweep
Xiaomi,496,0.20436753193242602,4,2019,lakshadweep
Vivo,462,0.19035846724351002,4,2019,lakshadweep
Samsung,394,0.162340337865677,4,2019,lakshadweep
Oppo,371,0.15286361763494002,4,2019,lakshadweep
Huawei,202,0.08323032550473801,4,2019,lakshadweep
Realme,124,0.051091882983106005,4,2019,lakshadweep
Apple,72,0.029666254635352003,4,2019,lakshadweep
OnePlus,70,0.028842192006592004,4,2019,lakshadweep
Motorola,37,0.015245158632056001,4,2019,lakshadweep
Lenovo,35,0.014421096003296002,4,2019,lakshadweep
Others,164,0.06757313555830201,4,2019,lakshadweep
Xiaomi,560,0.20202020202020202,1,2020,lakshadweep
Vivo,548,0.19769119769119703,1,2020,lakshadweep
Samsung,431,0.155483405483405,1,2020,lakshadweep
Oppo,426,0.153679653679653,1,2020,lakshadweep
Huawei,237,0.085497835497835,1,2020,lakshadweep
Realme,152,0.05483405483405401,1,2020,lakshadweep
Apple,81,0.029220779220779,1,2020,lakshadweep
OnePlus,77,0.027777777777777003,1,2020,lakshadweep
Lenovo,47,0.016955266955266002,1,2020,lakshadweep
Motorola,38,0.013708513708513,1,2020,lakshadweep
Others,175,0.06313131313131301,1,2020,lakshadweep
Vivo,654,0.20520866018198902,2,2020,lakshadweep
Xiaomi,654,0.20520866018198902,2,2020,lakshadweep
Samsung,495,0.15531848133040402,2,2020,lakshadweep
Oppo,489,0.15343583307185402,2,2020,lakshadweep
Huawei,266,0.08346407279573201,2,2020,lakshadweep
Realme,195,0.061186068402886006,2,2020,lakshadweep
Apple,85,0.026670850329463,2,2020,lakshadweep
OnePlus,81,0.025415751490429003,2,2020,lakshadweep
Lenovo,44,0.013806087229369001,2,2020,lakshadweep
Motorola,41,0.012864763100094,2,2020,lakshadweep
Others,183,0.057420771885786,2,2020,lakshadweep
Vivo,784,0.21514818880351202,3,2020,lakshadweep
Xiaomi,736,0.20197585071350102,3,2020,lakshadweep
Oppo,567,0.155598243688254,3,2020,lakshadweep
Samsung,550,0.15093304061470902,3,2020,lakshadweep
Huawei,302,0.08287596048298501,3,2020,lakshadweep
Realme,222,0.06092206366630001,3,2020,lakshadweep
Apple,91,0.024972557628979,3,2020,lakshadweep
OnePlus,87,0.023874862788144,3,2020,lakshadweep
Lenovo,50,0.013721185510428,3,2020,lakshadweep
Motorola,44,0.012074643249176,3,2020,lakshadweep
Others,211,0.057903402854006004,3,2020,lakshadweep
Vivo,934,0.22349844460397203,4,2020,lakshadweep
Xiaomi,838,0.20052644173247103,4,2020,lakshadweep
Oppo,639,0.15290739411342402,4,2020,lakshadweep
Samsung,635,0.151950227327111,4,2020,lakshadweep
Huawei,346,0.08279492701603201,4,2020,lakshadweep
Realme,272,0.065087341469251,4,2020,lakshadweep
Apple,101,0.024168461354391,4,2020,lakshadweep
OnePlus,97,0.023211294568078,4,2020,lakshadweep
Lenovo,52,0.012443168222062002,4,2020,lakshadweep
Motorola,47,0.011246709739172,4,2020,lakshadweep
Others,218,0.052165589854032,4,2020,lakshadweep
Vivo,1032,0.225475202097443,1,2021,lakshadweep
Xiaomi,921,0.20122350884859003,1,2021,lakshadweep
Oppo,720,0.1573082805331,1,2021,lakshadweep
Samsung,693,0.15140922001310902,1,2021,lakshadweep
Huawei,371,0.08105746121913901,1,2021,lakshadweep
Realme,302,0.065982084334717,1,2021,lakshadweep
Apple,106,0.023159274634039002,1,2021,lakshadweep
OnePlus,103,0.022503823465151,1,2021,lakshadweep
Lenovo,54,0.011798121039982,1,2021,lakshadweep
Motorola,46,0.010050251256281001,1,2021,lakshadweep
Others,229,0.050032772558444,1,2021,lakshadweep
Vivo,1118,0.228349673202614,2,2021,lakshadweep
Xiaomi,970,0.198120915032679,2,2021,lakshadweep
Oppo,771,0.157475490196078,2,2021,lakshadweep
Samsung,717,0.146446078431372,2,2021,lakshadweep
Huawei,379,0.077410130718954,2,2021,lakshadweep
Realme,350,0.071486928104575,2,2021,lakshadweep
Apple,121,0.024714052287581,2,2021,lakshadweep
OnePlus,118,0.024101307189542003,2,2021,lakshadweep
Lenovo,60,0.012254901960784001,2,2021,lakshadweep
Motorola,42,0.008578431372549001,2,2021,lakshadweep
Others,250,0.051062091503267,2,2021,lakshadweep
Vivo,1234,0.23340268583317503,3,2021,lakshadweep
Xiaomi,1046,0.19784376773217302,3,2021,lakshadweep
Oppo,816,0.154340836012861,3,2021,lakshadweep
Samsung,774,0.146396822394552,3,2021,lakshadweep
Realme,413,0.07811613391337201,3,2021,lakshadweep
Huawei,398,0.07527898619254701,3,2021,lakshadweep
Apple,134,0.025345186306033003,3,2021,lakshadweep
OnePlus,132,0.024966899943257,3,2021,lakshadweep
Lenovo,55,0.010402874976357002,3,2021,lakshadweep
Motorola,46,0.008700586343862001,3,2021,lakshadweep
Others,239,0.045205220351806005,3,2021,lakshadweep
Vivo,1354,0.24015608371763003,4,2021,lakshadweep
Xiaomi,1146,0.20326356864136202,4,2021,lakshadweep
Oppo,899,0.159453706988293,4,2021,lakshadweep
Samsung,776,0.13763746009223102,4,2021,lakshadweep
Realme,448,0.07946080170273101,4,2021,lakshadweep
Huawei,396,0.07023767293366401,4,2021,lakshadweep
Apple,151,0.026782547002483004,4,2021,lakshadweep
OnePlus,143,0.025363604114934,4,2021,lakshadweep
Motorola,46,0.008158921603405,4,2021,lakshadweep
Lenovo,45,0.007981553742461001,4,2021,lakshadweep
Others,234,0.041504079460801,4,2021,lakshadweep
Vivo,1441,0.24056761268781301,1,2022,lakshadweep
Xiaomi,1203,0.200834724540901,1,2022,lakshadweep
Oppo,956,0.159599332220367,1,2022,lakshadweep
Samsung,804,0.134223706176961,1,2022,lakshadweep
Realme,507,0.08464106844741201,1,2022,lakshadweep
Huawei,397,0.066277128547579,1,2022,lakshadweep
Apple,176,0.029382303839732,1,2022,lakshadweep
OnePlus,160,0.026711185308848,1,2022,lakshadweep
Lenovo,50,0.008347245409015,1,2022,lakshadweep
Motorola,49,0.008180300500834,1,2022,lakshadweep
Others,247,0.041235392320534005,1,2022,lakshadweep
Xiaomi,652241,0.25541989103239604,1,2018,madhya-pradesh
Samsung,490595,0.19211874359483402,1,2018,madhya-pradesh
Vivo,380809,0.149126156258431,1,2018,madhya-pradesh
Oppo,256901,0.10060334358943,1,2018,madhya-pradesh
Realme,146657,0.05743140182714301,1,2018,madhya-pradesh
Motorola,66919,0.026205717960074003,1,2018,madhya-pradesh
Micromax,59025,0.023114399536654003,1,2018,madhya-pradesh
Apple,57650,0.022575944655453,1,2018,madhya-pradesh
OnePlus,55940,0.021906302585014,1,2018,madhya-pradesh
Lenovo,51523,0.020176589704820003,1,2018,madhya-pradesh
Others,335343,0.131321509255745,1,2018,madhya-pradesh
Xiaomi,890108,0.25862737247295003,2,2018,madhya-pradesh
Samsung,654270,0.19010292120492903,2,2018,madhya-pradesh
Vivo,531042,0.15429812689334302,2,2018,madhya-pradesh
Oppo,352090,0.102302317891762,2,2018,madhya-pradesh
Realme,192521,0.055938380933397,2,2018,madhya-pradesh
Motorola,85306,0.024786280581881003,2,2018,madhya-pradesh
Micromax,82296,0.023911703124827002,2,2018,madhya-pradesh
Apple,72862,0.021170585606605,2,2018,madhya-pradesh
OnePlus,68143,0.019799445732904,2,2018,madhya-pradesh
Lenovo,65308,0.018975715802423,2,2018,madhya-pradesh
Others,447716,0.130087149754973,2,2018,madhya-pradesh
Xiaomi,1132909,0.26289806555993,3,2018,madhya-pradesh
Samsung,816822,0.18954825472018802,3,2018,madhya-pradesh
Vivo,697677,0.161899970505712,3,2018,madhya-pradesh
Oppo,452478,0.10500012879095001,3,2018,madhya-pradesh
Realme,239549,0.05558872663807501,3,2018,madhya-pradesh
Motorola,99876,0.023176801663561,3,2018,madhya-pradesh
Micromax,90871,0.021087139492665,3,2018,madhya-pradesh
Apple,84853,0.01969062789417,3,2018,madhya-pradesh
OnePlus,79210,0.018381137207844,3,2018,madhya-pradesh
Lenovo,71683,0.016634453458779,3,2018,madhya-pradesh
Others,543381,0.12609469406812002,3,2018,madhya-pradesh
Xiaomi,1416415,0.26398850271794905,4,2018,madhya-pradesh
Samsung,1015220,0.18921460710972102,4,2018,madhya-pradesh
Vivo,905510,0.168767083867461,4,2018,madhya-pradesh
Oppo,579831,0.10806770439415801,4,2018,madhya-pradesh
Realme,294612,0.054909176168524004,4,2018,madhya-pradesh
Motorola,117954,0.021984022937905003,4,2018,madhya-pradesh
Micromax,103324,0.019257313749733003,4,2018,madhya-pradesh
Apple,100071,0.018651026327374,4,2018,madhya-pradesh
OnePlus,90958,0.016952564206266,4,2018,madhya-pradesh
Lenovo,84373,0.015725265504687003,4,2018,madhya-pradesh
Others,657174,0.12248273301621701,4,2018,madhya-pradesh
Xiaomi,1692888,0.263919806722465,1,2019,madhya-pradesh
Samsung,1214286,0.18930615990295502,1,2019,madhya-pradesh
Vivo,1118407,0.174358704933257,1,2019,madhya-pradesh
Oppo,713079,0.111168412711206,1,2019,madhya-pradesh
Realme,347539,0.05418103602159,1,2019,madhya-pradesh
Motorola,132833,0.020708552300190003,1,2019,madhya-pradesh
Micromax,115580,0.018018824199227002,1,2019,madhya-pradesh
Apple,114562,0.017860118860632,1,2019,madhya-pradesh
OnePlus,102145,0.015924319067573002,1,2019,madhya-pradesh
Lenovo,94449,0.014724519179727,1,2019,madhya-pradesh
Others,768635,0.11982954610117201,1,2019,madhya-pradesh
Xiaomi,1936039,0.26516824970018504,2,2019,madhya-pradesh
Samsung,1385430,0.189754466817108,2,2019,madhya-pradesh
Vivo,1303162,0.178486686794941,2,2019,madhya-pradesh
Oppo,827579,0.11334878838630201,2,2019,madhya-pradesh
Realme,396497,0.054305938827355,2,2019,madhya-pradesh
Motorola,145364,0.019909680254074,2,2019,madhya-pradesh
Apple,127711,0.017491849253791002,2,2019,madhya-pradesh
Micromax,120323,0.016479956916506,2,2019,madhya-pradesh
OnePlus,111156,0.015224405068117002,2,2019,madhya-pradesh
Lenovo,103102,0.014121294499020002,2,2019,madhya-pradesh
Others,844809,0.11570868348259701,2,2019,madhya-pradesh
Xiaomi,2182732,0.266815994398498,3,2019,madhya-pradesh
Samsung,1532795,0.187368042496305,3,2019,madhya-pradesh
Vivo,1494051,0.182631996620323,3,2019,madhya-pradesh
Oppo,939484,0.11484202260354401,3,2019,madhya-pradesh
Realme,456103,0.055753787223139006,3,2019,madhya-pradesh
Motorola,154465,0.018881719136735,3,2019,madhya-pradesh
Apple,139917,0.017103379383385003,3,2019,madhya-pradesh
Micromax,129516,0.015831966696101003,3,2019,madhya-pradesh
OnePlus,120190,0.014691961434915001,3,2019,madhya-pradesh
Huawei,113980,0.013932854350209,3,2019,madhya-pradesh
Others,917431,0.112146275656841,3,2019,madhya-pradesh
Xiaomi,2450683,0.26738882261797503,4,2019,madhya-pradesh
Vivo,1711918,0.18678374087489902,4,2019,madhya-pradesh
Samsung,1704518,0.18597634257517,4,2019,madhya-pradesh
Oppo,1069906,0.116735173685012,4,2019,madhya-pradesh
Realme,529253,0.057745671935958004,4,2019,madhya-pradesh
Motorola,165303,0.018035859613511,4,2019,madhya-pradesh
Apple,150743,0.016447248904856,4,2019,madhya-pradesh
Micromax,136341,0.01487587724098,4,2019,madhya-pradesh
OnePlus,127622,0.013924565649719,4,2019,madhya-pradesh
Huawei,125734,0.013718569975410001,4,2019,madhya-pradesh
Others,993220,0.10836812692650401,4,2019,madhya-pradesh
Xiaomi,2697286,0.265706573033337,1,2020,madhya-pradesh
Vivo,1956817,0.192763814858111,1,2020,madhya-pradesh
Samsung,1873824,0.18458826891461202,1,2020,madhya-pradesh
Oppo,1206327,0.11883389938166901,1,2020,madhya-pradesh
Realme,607456,0.05983979897887601,1,2020,madhya-pradesh
Motorola,174003,0.017140837429742,1,2020,madhya-pradesh
Apple,160868,0.015846923533776,1,2020,madhya-pradesh
Huawei,136299,0.013426659315278,1,2020,madhya-pradesh
Micromax,135703,0.013367948033817,1,2020,madhya-pradesh
OnePlus,133926,0.013192897786909002,1,2020,madhya-pradesh
Others,1068862,0.10529237873386701,1,2020,madhya-pradesh
Xiaomi,3003291,0.264038975867171,2,2020,madhya-pradesh
Vivo,2247524,0.19759455051038602,2,2020,madhya-pradesh
Samsung,2084294,0.183243932461453,2,2020,madhya-pradesh
Oppo,1376782,0.12104192010443,2,2020,madhya-pradesh
Realme,693404,0.06096168570484801,2,2020,madhya-pradesh
Motorola,185349,0.016295244163154,2,2020,madhya-pradesh
Apple,170312,0.014973243038350001,2,2020,madhya-pradesh
Micromax,147344,0.012953975775298,2,2020,madhya-pradesh
Huawei,147224,0.012943425789598001,2,2020,madhya-pradesh
OnePlus,139482,0.012262775878829001,2,2020,madhya-pradesh
Others,1179417,0.103690270706478,2,2020,madhya-pradesh
Xiaomi,3292397,0.262045391740866,3,2020,madhya-pradesh
Vivo,2556833,0.203501067793761,3,2020,madhya-pradesh
Samsung,2278237,0.181327314762933,3,2020,madhya-pradesh
Oppo,1539499,0.12253036876770101,3,2020,madhya-pradesh
Realme,799089,0.063600346507671,3,2020,madhya-pradesh
Motorola,196221,0.015617438848591,3,2020,madhya-pradesh
Apple,181092,0.014413305588948001,3,2020,madhya-pradesh
Huawei,157340,0.012522858554575002,3,2020,madhya-pradesh
Micromax,157127,0.012505905657205002,3,2020,madhya-pradesh
OnePlus,146328,0.011646401719676002,3,2020,madhya-pradesh
Others,1260061,0.10028960005806901,3,2020,madhya-pradesh
Xiaomi,3563397,0.259383516328895,4,2020,madhya-pradesh
Vivo,2853943,0.20774159341275603,4,2020,madhya-pradesh
Samsung,2466332,0.17952697007784302,4,2020,madhya-pradesh
Oppo,1703093,0.123969978920431,4,2020,madhya-pradesh
Realme,905866,0.065938964533783,4,2020,madhya-pradesh
Motorola,206156,0.015006317901794,4,2020,madhya-pradesh
Apple,195195,0.014208454873206001,4,2020,madhya-pradesh
Huawei,166594,0.012126557192279001,4,2020,madhya-pradesh
Micromax,164239,0.011955134198727001,4,2020,madhya-pradesh
Tecno,157894,0.011493274795717,4,2020,madhya-pradesh
Others,1355238,0.09864923776456501,4,2020,madhya-pradesh
Xiaomi,3826173,0.25783832488949804,1,2021,madhya-pradesh
Vivo,3171754,0.213738306741897,1,2021,madhya-pradesh
Samsung,2620433,0.176585861435215,1,2021,madhya-pradesh
Oppo,1846729,0.12444746013441,1,2021,madhya-pradesh
Realme,1015817,0.068453923456748,1,2021,madhya-pradesh
Motorola,211488,0.014251763225089002,1,2021,madhya-pradesh
Apple,210736,0.014201087413954,1,2021,madhya-pradesh
Tecno,184784,0.012452232825431,1,2021,madhya-pradesh
Huawei,173653,0.011702136477372001,1,2021,madhya-pradesh
Micromax,165359,0.011143220017861001,1,2021,madhya-pradesh
Others,1412501,0.09518568338251801,1,2021,madhya-pradesh
Xiaomi,4052668,0.25423025688267303,2,2021,madhya-pradesh
Vivo,3483187,0.21850581537406602,2,2021,madhya-pradesh
Samsung,2757784,0.17300014083239101,2,2021,madhya-pradesh
Oppo,2001363,0.125548658218605,2,2021,madhya-pradesh
Realme,1196164,0.07503725471561101,2,2021,madhya-pradesh
Tecno,240188,0.015067372145987001,2,2021,madhya-pradesh
Apple,228017,0.014303866115757001,2,2021,madhya-pradesh
Motorola,210526,0.013206628093019,2,2021,madhya-pradesh
OnePlus,182565,0.011452590453445,2,2021,madhya-pradesh
Huawei,171485,0.010757524574311,2,2021,madhya-pradesh
Others,1416988,0.08888989259412901,2,2021,madhya-pradesh
Xiaomi,4290362,0.24929133731077302,3,2021,madhya-pradesh
Vivo,3891058,0.22608979204407,3,2021,madhya-pradesh
Samsung,2829150,0.16438766401361302,3,2021,madhya-pradesh
Oppo,2215661,0.12874090664548202,3,2021,madhya-pradesh
Realme,1404072,0.08158355555093201,3,2021,madhya-pradesh
Tecno,298534,0.017346307862304,3,2021,madhya-pradesh
Apple,249062,0.014471738993888001,3,2021,madhya-pradesh
OnePlus,224466,0.013042589254892002,3,2021,madhya-pradesh
Motorola,208788,0.012131619600966,3,2021,madhya-pradesh
Huawei,180559,0.010491374521193001,3,2021,madhya-pradesh
Others,1418521,0.082423114201882,3,2021,madhya-pradesh
Xiaomi,4500562,0.24385038710207702,4,2021,madhya-pradesh
Vivo,4248158,0.23017458103472002,4,2021,madhya-pradesh
Samsung,2921496,0.15829310439833202,4,2021,madhya-pradesh
Oppo,2400977,0.13009023559128402,4,2021,madhya-pradesh
Realme,1682298,0.091150620416083,4,2021,madhya-pradesh
Tecno,350126,0.018970599812757002,4,2021,madhya-pradesh
Apple,293413,0.015897764241617002,4,2021,madhya-pradesh
OnePlus,264637,0.014338617019726002,4,2021,madhya-pradesh
Motorola,211860,0.011479042619887001,4,2021,madhya-pradesh
Huawei,174122,0.009434314448503001,4,2021,madhya-pradesh
Others,1408594,0.07632073331500801,4,2021,madhya-pradesh
Xiaomi,4678482,0.238016229732103,1,2022,madhya-pradesh
Vivo,4575284,0.23276606549594803,1,2022,madhya-pradesh
Samsung,3009068,0.153085342717471,1,2022,madhya-pradesh
Oppo,2595568,0.132048666506207,1,2022,madhya-pradesh
Realme,1935366,0.09846110735740801,1,2022,madhya-pradesh
Tecno,424783,0.02161069511741,1,2022,madhya-pradesh
Apple,325559,0.016562706821433,1,2022,madhya-pradesh
OnePlus,303765,0.01545394425469,1,2022,madhya-pradesh
Motorola,211431,0.010756482437783,1,2022,madhya-pradesh
Huawei,173297,0.008816427756670001,1,2022,madhya-pradesh
Others,1423544,0.07242233180287,1,2022,madhya-pradesh
Xiaomi,1606618,0.26307836555922604,1,2018,maharashtra
Samsung,1354403,0.22177899634419102,1,2018,maharashtra
Vivo,722501,0.11830714096002001,1,2018,maharashtra
